geo	varID	counts	aaID	locus	conseq	2020-01	2020-02	2020-03	2020-04	2020-05	2020-06	2020-07	2020-08	2020-09	2020-10	2020-11	2020-12	2021-01	2021-02	2021-03	samp_2020-01	samp_2020-02	samp_2020-03	samp_2020-04	samp_2020-05	samp_2020-06	samp_2020-07	samp_2020-08	samp_2020-09	samp_2020-10	samp_2020-11	samp_2020-12	samp_2021-01	samp_2021-02	samp_2021-03
California	T1593	7	S263F	nsp2	missense	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A379	40	NA	nsp1	synonymous	0.0	0.0	11.0	12.0	7.0	5.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T6706	27	NA	nsp3	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	8.0	4.0	1.0	1.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T6285	29	T1189I	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	9.0	9.0	5.0	1.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T5849	29	P1044S	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	9.0	8.0	7.0	1.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28291	27	NA	N	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	9.0	8.0	4.0	1.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T27987	25	V32L	ORF8	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	8.0	4.0	1.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T25720	10	A110S	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1.0	1.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C5804	26	C1029R	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	9.0	8.0	4.0	1.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A26325	26	NA	E	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	9.0	8.0	4.0	1.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T6196	7	NA	nsp3	synonymous	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C23042	12	S494P	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	4.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28300	16	Q9H	N	missense	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	7.0	3.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T2516	14	V571L	nsp2	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	1.0	3.0	3.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T21974	18	D138Y	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	5.0	1.0	5.0	4.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T19164	8	NA	nsp14	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T18693	14	NA	nsp14	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	1.0	3.0	3.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T13378	7	NA	nsp10	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T11866	13	NA	nsp7	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	1.0	3.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T10798	13	NA	nsp5	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	1.0	3.0	3.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	G5999	14	I1094V	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	1.0	3.0	3.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C25577	14	I62T	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	1.0	3.0	3.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T29384	7	D371Y	N	missense	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T26060	16	T223I	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	4.0	2.0	2.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T20762	8	T35I	nsp16	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	1.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T16386	10	NA	nsp13	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28677	12	T135I	N	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	7.0	2.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T17721	8	NA	nsp13	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C27384	11	NA	ORF6	synonymous	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T14724	9	NA	nsp12	synonymous	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	3.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T6541	9	NA	nsp3	synonymous	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T5869	7	NA	nsp3	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T5467	8	NA	nsp3	synonymous	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	21993-3	26	NA	S	NA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	6.0	16.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T21638	19	P26S	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	5.0	4.0	5.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A19969	22	A117T	nsp15	missense	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	6.0	3.0	3.0	1.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T9430	15	NA	nsp4	synonymous	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	1.0	3.0	0.0	2.0	1.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28744	8	NA	N	synonymous	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T24031	9	NA	S	synonymous	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	4.0	1.0	0.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T14925	7	NA	nsp12	synonymous	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T23533	8	NA	S	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	1.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A19419	15	NA	nsp14	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	4.0	6.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T10641	9	T196M	nsp5	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T11417	10	V149F	nsp6	missense	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T8264	8	G1849C	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T27804	7	NA	ORF7b	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T22255	36	NA	S	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	6.0	6.0	11.0	4.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T17639	8	S468L	nsp13	missense	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C1927	36	NA	nsp2	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	6.0	6.0	11.0	4.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C13779	7	NA	nsp12	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T17898	9	NA	nsp13	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T23120	8	A520S	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T913	29	NA	nsp2	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	19.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T5986	30	NA	nsp3	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T3267	29	T183I	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	19.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28977	29	S235F	N	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28048	29	R52I	ORF8	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	19.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T27972	29	Q27*	ORF8	missense	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T23709	28	T716I	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	6.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T23063	29	N501Y	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	19.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T15279	28	NA	nsp12	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T14676	32	NA	nsp12	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T10396	7	NA	nsp5	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	G28111	28	Y73C	ORF8	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	G24506	28	S982A	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	G17615	20	K460R	nsp13	missense	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	11.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C6954	28	I1412T	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C26730	12	V70L	M	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	7.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C24914	28	D1118H	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C16176	28	NA	nsp12	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A5388	28	A890D	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A23271	28	A570D	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	28271-1	25	NA	IGS	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	6.0	16.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	21765-6	29	NA	S	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	11288-9	28	NA	nsp6	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	7.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T29095	9	NA	N	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T25757	7	R122I	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T18486	23	NA	nsp14	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	6.0	2.0	3.0	0.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C22162	18	NA	S	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	5.0	1.0	2.0	0.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T26735	8	NA	M	synonymous	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T2035	10	L410F	nsp2	missense	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T29439	8	Q389L	N	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T18538	8	V167L	nsp14	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T15766	8	V776L	nsp12	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C25930	7	S180P	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T22388	7	NA	S	synonymous	0.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T8683	8	NA	nsp4	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T9967	10	NA	nsp4	synonymous	0.0	0.0	1.0	1.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T12473	7	NA	nsp8	synonymous	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T22225	11	NA	S	synonymous	0.0	0.0	0.0	0.0	0.0	2.0	1.0	4.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T21772	10	NA	S	synonymous	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T9042	7	S163F	nsp4	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T2445	9	T547I	nsp2	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T14178	9	NA	nsp12	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	1.0	0.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	G21137	7	K160R	nsp16	missense	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T27703	14	V104F	ORF7a	missense	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T22227	8	A222V	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C21255	7	NA	nsp16	synonymous	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28893	14	P207L	N	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	4.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C5011	9	Q764H	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T21575	21	L5F	S	missense	0.0	0.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	3.0	1.0	1.0	2.0	2.0	4.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T26111	8	P240L	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T6781	11	NA	nsp3	synonymous	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T19862	11	A81V	nsp15	missense	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T11345	16	L125F	nsp6	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	1.0	4.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T27920	11	NA	ORF8	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0	2.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T19180	11	V381L	nsp14	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0	2.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28001	11	NA	ORF8	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	1.0	0.0	3.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T21614	14	L18F	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	5.0	0.0	2.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T2143	16	NA	nsp2	synonymous	0.0	0.0	0.0	0.0	0.0	7.0	2.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T17280	8	NA	nsp13	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T4582	12	NA	nsp3	synonymous	0.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T21622	10	NA	S	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28086	9	A65S	ORF8	missense	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T29543	12	NA	IGS	noncoding	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C23587	13	Q675H	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	5.0	1.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A806	8	A1T	nsp2	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A2584	8	NA	nsp2	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T10741	24	NA	nsp5	synonymous	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	14.0	2.0	1.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T25699	9	A103S	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T18744	11	NA	nsp14	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T1288	13	NA	nsp2	synonymous	0.0	0.0	0.0	2.0	2.0	1.0	1.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28281	24	D3V	N	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C28280	24	D3H	N	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A28282	24	D3E	N	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	18.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
